Nevada,Air Force,6.5
Utah State,Air Force,13.0
Wyoming,Air Force,23.0
Fresno State,Air Force,2.0
San Diego State,Air Force,18.0
UC Santa Barbara,Colorado State,2.0
Mercer,Colorado State,13.0
New Mexico,Colorado State,1.0
Nevada,Colorado State,36.0
Utah State,Colorado State,5.0
Wyoming,Colorado State,8.5
Fresno State,Colorado State,14.3333333333
San Diego State,Colorado State,5.33333333333
Air Force,Colorado State,9.0
Temple,UNLV,7.0
Albany,UNLV,16.0
Sam Houston State,UNLV,2.0
New Mexico,UNLV,3.0
Nevada,UNLV,8.0
Utah State,UNLV,8.0
Wyoming,UNLV,3.5
Fresno State,UNLV,12.0
San Diego State,UNLV,3.66666666667
Air Force,UNLV,5.0
Colorado State,UNLV,1.0
Cal State Fullerton,San José State,4.0
UC Davis,San José State,14.0
Princeton,San José State,15.0
New Mexico,San José State,26.0
Nevada,San José State,7.0
Utah State,San José State,25.0
Wyoming,San José State,11.0
Fresno State,San José State,14.5
San Diego State,San José State,18.0
Air Force,San José State,18.0
Colorado State,San José State,22.5
UNLV,San José State,23.5
Houston,Boise State,2.0
Abilene Christian ,Boise State,44.0
New Mexico,Boise State,10.5
Nevada,Boise State,32.0
Utah State,Boise State,2.0
Wyoming,Boise State,8.0
Fresno State,Boise State,6.5
San Diego State,Boise State,12.5
Air Force,Boise State,15.3333333333
Colorado State,Boise State,1.0
UNLV,Boise State,7.0
San José State,Boise State,33.5
South Carolina Upstate,Wright State,5.0
Cal State Fullerton,Wright State,5.0
Western Carolina,Wright State,13.0
Wright State,Cleveland State,10.5
Western Carolina,Oakland,9.0
Wright State,Oakland,8.5
Cleveland State,Oakland,0.5
DePaul,Milwaukee,22.0
Wright State,Milwaukee,14.5
Cleveland State,Milwaukee,10.5
Oakland,Milwaukee,2.0
Kennesaw State,Youngstown State,6.0
Northern Kentucky,Youngstown State,4.0
UNC Greensboro,Youngstown State,9.0
Robert Morris,Youngstown State,8.0
Wright State,Youngstown State,2.0
Cleveland State,Youngstown State,13.0
Oakland,Youngstown State,13.5
Milwaukee,Youngstown State,11.5
UCF,Detroit,5.0
South Florida,Detroit,10.0
Wright State,Detroit,12.0
Cleveland State,Detroit,6.66666666667
Oakland,Detroit,7.5
Milwaukee,Detroit,6.0
Youngstown State,Detroit,9.66666666667
East Tennessee State,Valparaiso,14.0
Maine,Valparaiso,23.0
New Mexico,Valparaiso,17.0
Wright State,Valparaiso,8.5
Cleveland State,Valparaiso,3.33333333333
Oakland,Valparaiso,4.0
Milwaukee,Valparaiso,16.0
Youngstown State,Valparaiso,15.0
Detroit,Valparaiso,2.5
Florida Gulf Coast,Green Bay,14.0
UC Irvine,Green Bay,2.0
East Carolina,Green Bay,17.0
Wright State,Green Bay,18.5
Cleveland State,Green Bay,9.5
Oakland,Green Bay,8.5
Milwaukee,Green Bay,13.5
Youngstown State,Green Bay,8.0
Detroit,Green Bay,13.0
Valparaiso,Green Bay,4.33333333333
Yale,UIC,12.0
UCF,UIC,11.0
SMU,UIC,21.0
DePaul,UIC,1.0
Wright State,UIC,7.33333333333
Cleveland State,UIC,6.5
Oakland,UIC,12.0
Milwaukee,UIC,8.5
Youngstown State,UIC,3.5
Detroit,UIC,4.5
Valparaiso,UIC,17.0
Green Bay,UIC,14.0
UC Irvine,Bradley,8.0
Memphis,Bradley,28.0
Robert Morris,Bradley,7.0
Texas A&M-CC;,Bradley,14.0
UIC,Bradley,8.0
Tulane,Loyola (CHI),13.0
Abilene Christian ,Loyola (CHI),39.0
Boise State,Loyola (CHI),3.0
UIC,Loyola (CHI),10.0
Bradley,Loyola (CHI),10.0
Yale,Southern Illinois,7.0
New Orleans,Southern Illinois,4.0
UIC,Southern Illinois,7.0
Bradley,Southern Illinois,4.0
Loyola (CHI),Southern Illinois,1.5
DePaul,Drake,18.0
Valparaiso,Drake,20.0
Green Bay,Drake,16.0
Bradley,Drake,5.33333333333
Loyola (CHI),Drake,4.0
Southern Illinois,Drake,2.0
Tulsa,Missouri State,4.0
Colorado State,Missouri State,15.0
Bradley,Missouri State,0.5
Loyola (CHI),Missouri State,8.5
Southern Illinois,Missouri State,0.666666666667
Drake,Missouri State,5.0
Brown,Indiana State,12.0
Memphis,Indiana State,10.0
Butler,Indiana State,23.0
Bradley,Indiana State,7.0
Loyola (CHI),Indiana State,1.0
Southern Illinois,Indiana State,11.5
Drake,Indiana State,7.5
Missouri State,Indiana State,6.5
North Florida,Northern Iowa,17.0
Stephen F Austin,Northern Iowa,2.0
Bradley,Northern Iowa,17.6666666667
Loyola (CHI),Northern Iowa,14.0
Southern Illinois,Northern Iowa,11.5
Drake,Northern Iowa,20.0
Missouri State,Northern Iowa,12.5
Indiana State,Northern Iowa,8.0
Fresno State,Evansville,6.0
Wright State,Evansville,8.0
Green Bay,Evansville,2.0
Bradley,Evansville,3.5
Loyola (CHI),Evansville,4.0
Southern Illinois,Evansville,8.5
Drake,Evansville,2.0
Missouri State,Evansville,4.5
Indiana State,Evansville,3.5
Northern Iowa,Evansville,4.0
Hawaii,Wichita St,1.0
Tulsa,Wichita St,20.0
Memphis,Wichita St,15.0
Seton Hall,Wichita St,9.0
Detroit,Wichita St,9.0
Bradley,Wichita St,11.5
Loyola (CHI),Wichita St,12.5
Southern Illinois,Wichita St,15.0
Drake,Wichita St,21.0
Missouri State,Wichita St,33.0
Indiana State,Wichita St,13.5
Northern Iowa,Wichita St,1.0
Evansville,Wichita St,19.5
Seton Hall,Illinois State,4.0
DePaul,Illinois State,6.0
Utah State,Illinois State,5.0
Youngstown State,Illinois State,12.0
Green Bay,Illinois State,13.0
Bradley,Illinois State,11.5
Loyola (CHI),Illinois State,5.0
Southern Illinois,Illinois State,5.5
Drake,Illinois State,22.0
Missouri State,Illinois State,12.0
Indiana State,Illinois State,1.5
Northern Iowa,Illinois State,9.66666666667
Evansville,Illinois State,10.6666666667
Wichita St,Illinois State,3.66666666667
Houston,Texas Tech,13.0
Northwestern State,Texas Tech,11.0
Fresno State,Texas Tech,17.0
Air Force,Texas Tech,1.0
Loyola (CHI),Texas Tech,18.0
Missouri State,Texas Tech,12.0
Tulsa,Oklahoma State,15.0
Memphis,Oklahoma State,18.0
Southeastern Louisiana,Oklahoma State,28.0
Milwaukee,Oklahoma State,14.0
Texas Tech,Oklahoma State,9.5
Northern Kentucky,West Virginia,25.0
Connecticut,West Virginia,10.0
Wofford,West Virginia,33.0
VMI,West Virginia,31.0
Texas Tech,West Virginia,15.0
Oklahoma State,West Virginia,9.5
Memphis,Baylor,24.0
McNeese State,Baylor,41.0
Stephen F Austin,Baylor,16.0
Texas Tech,Baylor,4.0
Oklahoma State,Baylor,10.0
West Virginia,Baylor,13.3333333333
UC Santa Barbara,Kansas,10.0
Temple,Kansas,25.0
Georgetown,Kansas,5.0
UNLV,Kansas,15.0
Texas Tech,Kansas,27.0
Oklahoma State,Kansas,2.5
West Virginia,Kansas,3.0
Baylor,Kansas,7.0
Long Beach State,Kansas State,9.0
Bradley,Kansas State,3.0
Texas Tech,Kansas State,5.0
Oklahoma State,Kansas State,2.0
West Virginia,Kansas State,5.0
Baylor,Kansas State,12.5
Kansas,Kansas State,2.0
Furman,TCU,11.0
McNeese State,TCU,18.0
New Orleans,TCU,15.0
Bradley,TCU,8.0
