Dartmouth,Connecticut,0.125
Columbia,Connecticut,1.0
Princeton,Connecticut,4.83333333333
Brown,Connecticut,10.1
Cornell,Connecticut,4.33333333333
Harvard,Connecticut,0.769230769231
Penn,Connecticut,6.44444444444
Yale,Connecticut,9.28571428571
Tulane,Connecticut,4.0
Tulsa,Connecticut,1.86111111111
Houston,Connecticut,4.65
Cincinnati,Connecticut,1.37142857143
UCF,Connecticut,5.5641025641
Memphis,Connecticut,1.13513513514
East Carolina,Connecticut,3.8
Stetson,SMU,14.8
Northern Kentucky,SMU,15.0
South Carolina Upstate,SMU,11.3333333333
Florida Gulf Coast,SMU,4.66666666667
Jacksonville,SMU,19.6666666667
Cal State Fullerton,SMU,13.6666666667
UC Riverside,SMU,4.33333333333
UC Davis,SMU,5.0
UC Irvine,SMU,5.25
Long Beach State,SMU,2.0
Cal Poly,SMU,3.5
Hawaii,SMU,7.16666666667
CS Northridge,SMU,1.33333333333
Columbia,SMU,8.25
Harvard,SMU,2.0
Penn,SMU,10.5
Yale,SMU,4.33333333333
Tulane,SMU,7.52631578947
Tulsa,SMU,2.13513513514
Houston,SMU,7.08108108108
Cincinnati,SMU,3.0
UCF,SMU,8.97368421053
Memphis,SMU,3.26315789474
East Carolina,SMU,6.97297297297
Connecticut,SMU,2.64864864865
Stetson,Temple,13.0
South Carolina Upstate,Temple,8.83333333333
Jacksonville,Temple,17.3333333333
UC Santa Barbara,Temple,2.5
Cal Poly,Temple,1.0
Hawaii,Temple,4.0
Dartmouth,Temple,3.66666666667
Columbia,Temple,0.2
Princeton,Temple,5.33333333333
Brown,Temple,1.4
Cornell,Temple,6.0
Harvard,Temple,9.6
Penn,Temple,2.0
Yale,Temple,1.33333333333
Tulane,Temple,3.97142857143
Tulsa,Temple,0.944444444444
Houston,Temple,4.44736842105
Cincinnati,Temple,0.371428571429
UCF,Temple,5.2
Memphis,Temple,0.942857142857
East Carolina,Temple,3.86111111111
Connecticut,Temple,0.775
SMU,Temple,1.97142857143
Kennesaw State,South Florida,0.0
Stetson,South Florida,3.5
Northern Kentucky,South Florida,0.0
North Florida,South Florida,4.14285714286
Lipscomb,South Florida,2.33333333333
South Carolina Upstate,South Florida,3.5
Florida Gulf Coast,South Florida,6.25
